"time","inertia.w","inertia.a","sine.y"
2.434,0.0762040537560113,0.1007266089284156,0.4029064357136624
2.436,0.07640260198680252,0.0978434167093007,0.3913736668372028
2.438,0.07659536977649993,0.09494477388045015,0.3797790955218006
2.44,0.07678232690286645,0.09203113817116955,0.3681245526846782
2.442,0.07696344409172573,0.08910296967831251,0.35641187871325
2.444,0.07713869302481896,0.08616073079362928,0.3446429231745171
2.446,0.07730804634766172,0.08320488613074643,0.3328195445229857
2.448,0.07747147767740087,0.08023590245180275,0.320943609807211
2.45,0.07762896161067137,0.07725424859373657,0.3090169943749463
2.452,0.0777804737314531,0.07426039539425906,0.2970415815770363
2.454,0.07792599061892783,0.07125481561749369,0.2850192624699748
2.456,0.07806548985533594,0.0682379838793316,0.2729519355173264
2.458,0.07819894391844438,0.06521037657247428,0.2608415062898971
2.46,0.07832631450214778,0.06217247179121393,0.2486898871648557
2.462,0.07844759843571125,0.05912474925593116,0.2364989970237246
2.464,0.07856277637427214,0.05606769023734548,0.2242707609493819
2.466,0.0786718299445425,0.0530017774805136,0.2120071099220544
2.468,0.07877474175054597,0.04992749512860189,0.1997099805144076
2.47,0.07887149537935487,0.04684532864643105,0.1873813145857242
2.472,0.07896207540682726,0.04375576474381909,0.1750230589752764
2.474,0.0790464674033441,0.04065929129872074,0.1626371651948829
2.476,0.07912465793954628,0.03755639728018929,0.1502255891207572
2.478,0.0791966345920715,0.0344475726711593,0.1377902906846372
2.48,0.07926238594929171,0.03133330839107604,0.1253332335643041
2.482,0.07932190161704984,0.02821409621837015,0.1128563848734806
2.484,0.07937517222439705,0.02509042871280408,0.1003617148512163
2.486,0.0794221894293298,0.02196279913768547,0.08785119655074188
2.488,0.07946294592452678,0.01883170138198349,0.07532680552793397
2.49,0.07949743463884486,0.01569762988232797,0.06279051952931186
2.492,0.07952565047510246,0.01256107954494265,0.05024431817977059
2.494,0.07954758957723376,0.009422545667483646,0.03769018266993458
2.496,0.07956324878739519,0.006282523860834575,0.0251300954433383
2.498,0.07957262600792185,0.003141509970838109,0.01256603988335244
2.5,0.07957572020697018,1.530757942277972e-16,6.123031769111886e-16
2.502,0.07957253142416085,-0.003141509970837804,-0.01256603988335121
2.504,0.07956306077622144,-0.00628252386083427,-0.02513009544333708
2.506,0.07954731046262917,-0.009422545667483339,-0.03769018266993335
2.508,0.07952528377125372,-0.01256107954494234,-0.05024431817976937
2.51,0.0794969850839999,-0.01569762988232766,-0.06279051952931064
2.512,0.07946241988245041,-0.01883170138198319,-0.07532680552793275
2.514,0.07942159475350875,-0.02196279913768516,-0.08785119655074065
2.516,0.07937451739504171,-0.02509042871280378,-0.1003617148512151
2.518,0.07932119662152234,-0.02821409621836984,-0.1128563848734794
2.52,0.07926163854472401,-0.03133330839107573,-0.1253332335643029
2.522,0.07919581316522775,-0.03444757267115899,-0.137790290684636
2.524,0.07912376467187497,-0.03755639728018899,-0.150225589120756
2.526,0.07904550471377078,-0.04065929129872043,-0.1626371651948817
2.528,0.07896104596679973,-0.04375576474381879,-0.1750230589752751
2.53,0.07887040213571737,-0.04684532864643074,-0.187381314585723
2.532,0.07877358795624137,-0.04992749512860158,-0.1997099805144063
2.534,0.07867061919714294,-0.0530017774805133,-0.2120071099220532
2.536,0.07856151266233825,-0.05606769023734518,-0.2242707609493807
2.538,0.07844628619297962,-0.05912474925593086,-0.2364989970237235
2.54,0.07832495866954693,-0.06217247179121363,-0.2486898871648545
2.542,0.07819755001393905,-0.06521037657247399,-0.2608415062898959
2.544,0.07806408119156492,-0.06823798387933129,-0.2729519355173252
2.546,0.07792457421343528,-0.0712548156174934,-0.2850192624699736
2.548,0.07777905213825359,-0.07426039539425834,-0.2970415815770334
2.55,0.0776275390745077,-0.07725424859373628,-0.3090169943749451
2.552,0.07747004014579414,-0.08023590245180245,-0.3209436098072098
2.554,0.07730657483678494,-0.08320488613074656,-0.3328195445229862
2.556,0.07713718539666793,-0.08616073079362899,-0.3446429231745159
2.558,0.07696189864792832,-0.08910296967831222,-0.3564118787132489
2.56,0.07678074236969983,-0.09203113817116967,-0.3681245526846787
2.562,0.07659374529677912,-0.09494477388045028,-0.3797790955218011
2.564,0.07640093711863966,-0.09784341670930043,-0.3913736668372017
2.566,0.07620234847844606,-0.1007266089284153,-0.4029064357136612
2.568,0.07599801097206792,-0.1035938952483213,-0.4143755809932853
2.57,0.07578795714709415,-0.1064448228912675,-0.4257792915650698
2.572,0.07557222050184684,-0.1092789416627332,-0.4371157666509326
2.574,0.07535083548439568,-0.1120958040225078,-0.4483832160900312
2.576,0.07512383749157166,-0.1148949651553715,-0.4595798606214861
2.578,0.07489126286798153,-0.1176759830413325,-0.4707039321653302
2.58,0.07465314890502163,-0.1204384185254288,-0.4817536741017153
2.582,0.07440953383989224,-0.1231818353870727,-0.492727341548291
2.584,0.07416042921201071,-0.1259058004089399,-0.5036232016357596
2.586,0.07390589348682211,-0.1286098834453761,-0.5144395337815045
2.588,0.07364596815415607,-0.131293657490324,-0.5251746299612962
2.59,0.07338069411599533,-0.1339566987447491,-0.5358267949789964
2.592,0.07311011314016094,-0.1365985866835671,-0.5463943467342682
2.594,0.07283426785712566,-0.1392189041220466,-0.5568756164881865
2.596,0.07255320175682661,-0.1418172372816893,-0.5672689491267573
2.598,0.07226695918547874,-0.1443931758555669,-0.5775727034222677
2.6,0.07197558534238731,-0.1469463130731181,-0.5877852522924726
2.602,0.0716791262767615,-0.1494762457643794,-0.5979049830575177
2.604,0.07137762888452685,-0.1519825744236516,-0.6079302976946065
2.606,0.07107114090513879,-0.154464903272583,-0.617859613090332
2.608,0.07075971091839521,-0.1569228403226751,-0.6276913612907004
2.61,0.07044338834124993,-0.1593559974371722,-0.637423989748689
2.612,0.07012222342462521,-0.1617639903923608,-0.647055961569443
2.614,0.06979626465910538,-0.1641464389382386,-0.6565857557529545
2.616,0.06946556080755302,-0.1665029668585629,-0.6660118674342518
2.618,0.06913016820798398,-0.168833202030256,-0.675332808121024
2.62,0.06879014014051478,-0.1711367764821719,-0.6845471059286877
2.622,0.0684455306842869,-0.1734133264532008,-0.6936533058128034
2.624,0.06809639471371222,-0.1756624924497124,-0.7026499697988496
2.626,0.06774278789471941,-0.1778839193023213,-0.7115356772092852
2.628,0.06738476668099923,-0.1800772562219766,-0.7203090248879063
2.63,0.06702238831025095,-0.1822421568553526,-0.7289686274214103
2.632,0.06665571080042763,-0.1843782793395436,-0.7375131173581746
2.634,0.06628479294598268,-0.1864852863560456,-0.7459411454241823
2.636,0.06590969431411507,-0.1885628451840259,-0.7542513807361034
2.638,0.06553047524101574,-0.1906106277528617,-0.762442511011447
2.64,0.06514719682811297,-0.1926283106939475,-0.7705132427757901
2.642,0.06475992093831881,-0.1946155753917554,-0.7784623015670217
2.644,0.0643687101922743,-0.1965721080341547,-0.7862884321366188
2.646,0.06397359270757616,-0.1984975996619587,-0.7939903986478348
2.648,0.06357464809845158,-0.2003917462177194,-0.8015669848708777
2.65,0.06317194756649143,-0.2022542485937365,-0.809016994374946
2.652,0.06276555503511161,-0.204084812679296,-0.8163392507171842
2.654,0.06235553505162292,-0.2058831494071068,-0.8235325976284272
2.656,0.06194195278008636,-0.207648974798953,-0.830595899195812
2.658,0.06152487399416984,-0.2093820100105352,-0.8375280400421407
2.66,0.06110436507000343,-0.2110819813755039,-0.8443279255020155
2.662,0.06068049297903606,-0.212748620448673,-0.8509944817946918
2.664,0.06025332528089077,-0.214381664048413,-0.8575266561936519
2.666,0.05982293011622145,-0.2159808542982086,-0.8639234171928345
2.668,0.05938937619956805,-0.2175459386673816,-0.8701837546695262
2.67,0.05895273281221333,-0.219076670010966,-0.8763066800438638
2.672,0.05851306979503802,-0.2205728066087383,-0.8822912264349531
2.674,0.05807045754137772,-0.222034112203386,-0.888136448813544
2.676,0.05762495967876649,-0.2234603560378161,-0.8938414241512646
2.678,0.05717662390146538,-0.2248513128915925,-0.8994052515663699
2.68,0.05672554330280861,-0.2262067631165049,-0.9048270524660196
2.682,0.05627178911444145,-0.2275264926712488,-0.9101059706849953
2.684,0.0558154329943056,-0.2288102931552296,-0.9152411726209184
2.686,0.05535654701678588,-0.2300579618414674,-0.9202318473658695
2.688,0.05489520366285516,-0.2312693017086146,-0.9250772068344583
2.69,0.05443147581022107,-0.2324441214720628,-0.9297764858882513
2.692,0.05396543672347091,-0.2335822356141529,-0.9343289424566117
2.694,0.05349716004421837,-0.2346834644134684,-0.9387338576538734
2.696,0.05302671978124848,-0.2357476339732162,-0.9429905358928647
2.698,0.05255419030066426,-0.2367745762486861,-0.9470983049947443
2.7,0.05207964631603176,-0.2377641290737884,-0.9510565162951534
2.702,0.05160316287852657,-0.2387161361866606,-0.9548645447466425
2.704,0.05112481536707898,-0.2396304472543441,-0.9585217890173763
2.706,0.05064467947852052,-0.2405069178965215,-0.962027671586086
2.708,0.05016282399794229,-0.2413454097083184,-0.9653816388332738
2.71,0.04967932605101223,-0.2421457902821577,-0.9685831611286309
2.712,0.04919426524711249,-0.2429079332286686,-0.9716317329146743
2.714,0.04870771802753943,-0.2436317181966441,-0.9745268727865766
2.716,0.04821976107288586,-0.2443170308920484,-0.9772681235681935
2.718,0.04773047129231977,-0.2449637630960617,-0.9798550523842467
2.72,0.04723992581286126,-0.2455718126821723,-0.9822872507286891
2.722,0.0467482019686614,-0.2461410836323012,-0.984564334529205
2.724,0.04625537729027916,-0.246671486051967,-0.9866859442078681
2.726,0.04576152949396021,-0.2471629361844785,-0.988651744737914
2.728,0.04526673647091386,-0.2476153564241628,-0.9904614256966511
2.73,0.04477107627659186,-0.2480286753286194,-0.9921147013144777
2.732,0.0442746271199654,-0.2484028276300021,-0.9936113105200085
2.734,0.04377746735280386,-0.248737754245325,-0.9949510169813002
2.736,0.04327967545895176,-0.2490334022857931,-0.9961336091431724
2.738,0.04278133016778193,-0.2492897250651535,-0.9971589002606138
2.74,0.04228251183887062,-0.2495066821070679,-0.9980267284282717
2.742,0.04178329802193393,-0.2496842391515044,-0.9987369566060176
2.744,0.04128376768764636,-0.2498223681601473,-0.9992894726405892
2.746,0.04078399988974766,-0.249921047320825,-0.9996841892832999
2.748,0.04028407375445833,-0.249980261050954,-0.9999210442038161
2.75,0.0397840684698967,-0.25,-1
2.752,0.03928406327549472,-0.249980261050954,-0.9999210442038161
2.754,0.03878413745141439,-0.249921047320825,-0.9996841892832999
2.756,0.03828437030796458,-0.2498223681601473,-0.9992894726405893
2.758,0.03778484117501651,-0.2496842391515044,-0.9987369566060176
2.76,0.03728562939142098,-0.2495066821070679,-0.9980267284282718
2.762,0.03678681429442383,-0.2492897250651535,-0.9971589002606139
2.764,0.03628847520908316,-0.2490334022857931,-0.9961336091431725
2.766,0.03579069143768475,-0.2487377542453251,-0.9949510169813003
2.768,0.0352935422491593,-0.2484028276300022,-0.9936113105200087
2.77,0.03479709500087195,-0.2480286753286194,-0.9921147013144778
2.772,0.03430142409523344,-0.2476153564241628,-0.9904614256966513
2.774,0.0338066180824033,-0.2471629361844785,-0.9886517447379142
2.776,0.03331275507253827,-0.2466714860519671,-0.9866859442078684
2.778,0.03281991302623686,-0.2461410836323013,-0.9845643345292052
2.78,0.0323281697420759,-0.2455718126821723,-0.9822872507286894
2.782,0.03183760284414512,-0.2449637630960617,-0.979855052384247
2.784,0.03134828976958387,-0.2443170308920485,-0.9772681235681938
2.786,0.0308603077561157,-0.2436317181966442,-0.9745268727865769
2.788,0.03037373382958493,-0.2429079332286687,-0.9716317329146746
2.79,0.02988864479149141,-0.2421457902821578,-0.9685831611286312
2.792,0.02940511720652699,-0.2413454097083186,-0.9653816388332742
2.794,0.02892322739011029,-0.2405069178965216,-0.9620276715860864
2.796,0.0284430513959232,-0.2396304472543442,-0.9585217890173766
2.798,0.02796466500344561,-0.2387161361866607,-0.954864544746643
2.8,0.02748814370549196,-0.2377641290737884,-0.9510565162951538
2.802,0.02701356986542009,-0.2367745762486862,-0.9470983049947448
2.804,0.02654101374895384,-0.2357476339732163,-0.9429905358928652
2.806,0.0260705497019562,-0.2346834644134685,-0.938733857653874
2.808,0.02560225223837571,-0.233582235614153,-0.9343289424566121
2.81,0.02513619554297822,-0.2324441214720629,-0.9297764858882518
2.812,0.02467245345946457,-0.2312693017086147,-0.9250772068344587
2.814,0.02421109947858659,-0.2300579618414675,-0.9202318473658699
2.816,0.02375220672626479,-0.2288102931552297,-0.915241172620919
2.818,0.02329584795170441,-0.227526492671249,-0.910105970684996
2.82,0.02284209551551306,-0.226206763116505,-0.9048270524660201
2.822,0.02239102137781674,-0.2248513128915926,-0.8994052515663704
2.824,0.02194269708637756,-0.2234603560378163,-0.8938414241512651
2.826,0.02149719376470974,-0.2220341122033861,-0.8881364488135446
2.828,0.02105458210019728,-0.2205728066087384,-0.8822912264349537
2.83,0.02061493233220997,-0.2190766700109661,-0.8763066800438645
2.832,0.02017830920358558,-0.2175459386673817,-0.8701837546695269
2.834,0.01974477524988156,-0.2159808542982088,-0.8639234171928352
2.836,0.0193144067817292,-0.2143816640484131,-0.8575266561936525
2.838,0.01888727157034764,-0.2127486204486731,-0.8509944817946925
2.84,0.01846343684095793,-0.211081981375504,-0.8443279255020162
2.842,0.01804296925974799,-0.2093820100105353,-0.8375280400421413
2.844,0.01762593492083889,-0.2076489747989532,-0.8305958991958127
2.846,0.01721239933324979,-0.205883149407107,-0.8235325976284279
2.848,0.0168024274078642,-0.2040848126792962,-0.8163392507171849
2.85,0.01639608344439491,-0.2022542485937367,-0.8090169943749468
2.852,0.01599343111835034,-0.2003917462177196,-0.8015669848708785
2.854,0.01559453346799935,-0.1984975996619589,-0.7939903986478356
2.856,0.01519945288133762,-0.1965721080341549,-0.7862884321366197
2.858,0.01480825108305253,-0.1946155753917556,-0.7784623015670225
2.86,0.01442098912148949,-0.1926283106939478,-0.770513242775791
2.862,0.01403772735561679,-0.190610627752862,-0.7624425110114479
2.864,0.01365855015032294,-0.1885628451840261,-0.7542513807361043
2.866,0.0132835062720329,-0.1864852863560458,-0.7459411454241832
2.868,0.01291264899837783,-0.1843782793395439,-0.7375131173581755
2.87,0.01254603700910338,-0.1822421568553528,-0.7289686274214112
2.872,0.01218372831171374,-0.1800772562219768,-0.7203090248879072
2.874,0.01182578023086243,-0.1778839193023216,-0.7115356772092862
2.876,0.01147224939774451,-0.1756624924497127,-0.7026499697988506
2.878,0.0111231917394874,-0.1734133264532011,-0.6936533058128044
2.88,0.01077866246854307,-0.1711367764821722,-0.6845471059286886
2.882,0.01043871607207888,-0.1688332020302563,-0.675332808121025
2.884,0.01010340630136975,-0.1665029668585632,-0.6660118674342528
2.886,0.009772786161189023,-0.1641464389382389,-0.6565857557529555
2.888,0.009446907899200618,-0.161763990392361,-0.647055961569444
2.89,0.009125822995349909,-0.1593559974371725,-0.63742398974869
2.892,0.008809582151255831,-0.1569228403226753,-0.6276913612907014
2.894,0.008498234099313088,-0.1544649032725833,-0.6178596130903331
2.896,0.008191823677113632,-0.1519825744236519,-0.6079302976946075
2.898,0.007890402911039852,-0.1494762457643797,-0.5979049830575188
2.9,0.007594019058081233,-0.1469463130731184,-0.5877852522924737
2.902,0.007302718528180404,-0.1443931758555672,-0.5775727034222689
2.904,0.007016546873155172,-0.1418172372816896,-0.5672689491267584
2.906,0.00673554877561949,-0.1392189041220469,-0.5568756164881876
2.908,0.006459768037905449,-0.1365985866835673,-0.5463943467342693
2.91,0.006189247570984284,-0.1339566987447494,-0.5358267949789975
2.912,0.00592402938338834,-0.1312936574903243,-0.5251746299612973
2.914,0.005664154570132083,-0.1286098834453764,-0.5144395337815056
2.916,0.005409663301634071,-0.1259058004089402,-0.5036232016357607
2.918,0.005160594812637973,-0.123181835387073,-0.4927273415482921
2.92,0.004916987391134516,-0.1204384185254291,-0.4817536741017165
2.922,0.004678878367282531,-0.1176759830413328,-0.4707039321653314
2.924,0.004446304102330876,-0.1148949651553718,-0.4595798606214874
2.926,0.004219325455580406,-0.1120958040225081,-0.4483832160900325
2.928,0.003997974973617982,-0.1092789416627335,-0.4371157666509338
2.93,0.003782274618129651,-0.1064448228912678,-0.425779291565071
2.932,0.003572258313607837,-0.1035938952483216,-0.4143755809932865
2.934,0.003367959066361299,-0.1007266089284156,-0.4029064357136625
2.936,0.003169408956578358,-0.09784341670930073,-0.3913736668372029
2.938,0.002976639130389403,-0.0949447738804506,-0.3797790955218024
2.94,0.002789679791930097,-0.09203113817116999,-0.36812455268468
2.942,0.0026085601954039,-0.08910296967831254,-0.3564118787132501
2.944,0.002433308637145261,-0.08616073079362931,-0.3446429231745172
2.946,0.002263952447682155,-0.08320488613074688,-0.3328195445229875
2.948,0.002100517983799261,-0.08023590245180277,-0.3209436098072111
2.95,0.001943030620600515,-0.0772542485937366,-0.3090169943749464
2.952,0.001791514743572267,-0.07426039539425866,-0.2970415815770346
2.954,0.00164599374064586,-0.07125481561749415,-0.2850192624699766
2.956,0.001506491486395675,-0.06823798387933162,-0.2729519355173265
2.958,0.001373054683166883,-0.06521037657247387,-0.2608415062898955
2.96,0.001245684378453092,-0.06217247179121353,-0.2486898871648541
2.962,0.001124400877263632,-0.05912474925593119,-0.2364989970237248
2.964,0.001009223516435548,-0.05606769023734551,-0.224270760949382
2.966,0.0009001706587761289,-0.0530017774805132,-0.2120071099220528
2.968,0.0007972596872058713,-0.04992749512860235,-0.1997099805144094
2.97,0.000700506998901028,-0.04684532864643107,-0.1873813145857243
2.972,0.0006099279994365434,-0.04375576474381912,-0.1750230589752765
2.974,0.0005255370969286314,-0.0406592912987212,-0.1626371651948848
2.976,0.0004473476961776854,-0.03755639728018976,-0.150225589120759
2.978,0.0003753721928108782,-0.03444757267115933,-0.1377902906846373
2.98,0.0003096219674250513,-0.03133330839107606,-0.1253332335643043
2.982,0.0002501073797293359,-0.02821409621837062,-0.1128563848734825
2.984,0.0001968377626880204,-0.02509042871280412,-0.1003617148512165
2.986,0.0001498214166631934,-0.0219627991376855,-0.087851196550742
2.988,0.0001090662695327179,-0.01883170138198308,-0.07532680552793232
2.99,7.457885303950286e-05,-0.01569762988232844,-0.06279051952931375
2.992,4.636377045414737e-05,-0.01256107954494268,-0.05024431817977072
2.994,2.442518639577508e-05,-0.009422545667483233,-0.03769018266993293
2.996,8.76620726123832e-06,-0.006282523860834163,-0.02513009544333665
2.998,-6.111245231714022e-07,-0.00314150997083814,-0.01256603988335256
3,-3.705836249945932e-06,-1.836909530733566e-16,-7.347638122934264e-16
3.002,-5.180306786290749e-07,0.003141509970837773,0.01256603988335109
3.004,8.951108215945671e-06,0.006282523860833795,0.02513009544333518
3.006,2.469930949539191e-05,0.009422545667482865,0.03769018266993146
3.008,4.672320950953826e-05,0.01256107954494231,0.05024431817976924
3.01,7.501834614815007e-05,0.01569762988232807,0.06279051952931229
3.012,0.0001095791530927179,0.01883170138198271,0.07532680552793085
3.014,0.0001503989540681569,0.02196279913768513,0.08785119655074053
3.016,0.0001974699570946178,0.02509042871280375,0.100361714851215
3.018,0.0002507832487391641,0.02821409621837026,0.112856384873481
3.02,0.0003103714223279804,0.0313333083910757,0.1253332335643028
3.022,0.0003761967154397083,0.03444757267115896,0.1377902906846359
3.024,0.0004482449220748094,0.0375563972801894,0.1502255891207576
3.026,0.0005265043546476573,0.04065929129872084,0.1626371651948834
3.028,0.0006109622952600929,0.04375576474381876,0.175023058975275
3.03,0.0007016049934727076,0.04684532864643071,0.1873813145857229
3.032,0.0007984176640764121,0.04992749512860199,0.199709980514408
3.034,0.0009013844848636964,0.05300177748051284,0.2120071099220514
3.036,0.00101048859440022,0.05606769023734515,0.2242707609493806
3.038,0.001125712089796053,0.05912474925593084,0.2364989970237233
3.04,0.001247036024477286,0.06217247179121317,0.2486898871648527
3.042,0.001374440405957249,0.06521037657247353,0.2608415062898941
3.044,0.001507904193608144,0.06823798387933126,0.2729519355173251
3.046,0.001647405296432241,0.07125481561749381,0.2850192624699752
3.048,0.001792920570833536,0.07426039539425831,0.2970415815770333
3.05,0.001944438714720168,0.07725424859373625,0.309016994374945
3.052,0.002101953640596975,0.08023590245180243,0.3209436098072097
3.054,0.002265418525450512,0.08320488613074653,0.3328195445229861
3.056,0.002434807484206494,0.08616073079362896,0.3446429231745158
3.058,0.002610093671316187,0.08910296967831219,0.3564118787132488
3.06,0.002791249281611936,0.09203113817116965,0.3681245526846786
3.062,0.002978245551162067,0.09494477388045025,0.379779095521801
3.064,0.003171052758126441,0.0978434167093004,0.3913736668372016
3.066,0.003369640223611331,0.1007266089284153,0.4029064357136611
3.068,0.003573976312524989,0.1035938952483213,0.4143755809932851
3.07,0.003784028434432526,0.1064448228912674,0.4257792915650697
3.072,0.003999763044411475,0.1092789416627331,0.4371157666509325
3.074,0.004221145643906657,0.1120958040225078,0.4483832160900311
3.076,0.004448140781585775,0.1148949651553715,0.459579860621486
3.078,0.004680712054194252,0.1176759830413325,0.4707039321653301
3.08,0.00491882210741084,0.1204384185254288,0.4817536741017152
3.082,0.005162454735832485,0.1231818353870727,0.4927273415482908
3.084,0.005411562217578235,0.1259058004089399,0.5036232016357595
3.086,0.005666099472983899,0.1286098834453761,0.5144395337815044
3.088,0.005926026455172278,0.131293657490324,0.525174629961296
3.09,0.006191302245642048,0.1339566987447491,0.5358267949789963
3.092,0.006461885057339884,0.136598586683567,0.5463943467342681
3.094,0.006737732237731648,0.1392189041220466,0.5568756164881864
3.096,0.007018800271874527,0.1418172372816893,0.5672689491267572
3.098,0.007305044785488207,0.1443931758555669,0.5775727034222676
3.1,0.007596420548027025,0.1469463130731181,0.5877852522924725
3.102,0.007892881475751127,0.1494762457643794,0.5979049830575176
3.104,0.008194380634798651,0.1519825744236516,0.6079302976946064
3.106,0.008500870244256836,0.154464903272583,0.6178596130903319
3.108,0.008812301679234249,0.1569228403226751,0.6276913612907002
3.11,0.009128625473931874,0.1593559974371722,0.6374239897486889
3.112,0.009449792629571867,0.1617639903923607,0.6470559615694429
3.114,0.00977575729169196,0.1641464389382386,0.6565857557529544
3.116,0.01010646296583294,0.1665029668585629,0.6660118674342517
3.118,0.01044185712191191,0.168833202030256,0.6753328081210239
3.12,0.01078188642300563,0.1711367764821719,0.6845471059286876
3.122,0.0111264967289828,0.1734133264532008,0.6936533058128034
3.124,0.01147563310013741,0.1756624924497124,0.7026499697988495
3.126,0.01182923980082097,0.1778839193023213,0.7115356772092851
3.128,0.01218726030307589,0.1800772562219765,0.7203090248879062
3.13,0.01254963729026769,0.1822421568553526,0.7289686274214102
3.132,0.01291631266071845,0.1843782793395436,0.7375131173581745
3.134,0.01328722753133893,0.1864852863560456,0.7459411454241822
3.136,0.01366232224126203,0.1885628451840259,0.7542513807361034
3.138,0.01404153635547499,0.1906106277528617,0.762442511011447
3.14,0.01442480866845277,0.1926283106939475,0.7705132427757901
3.142,0.01481207720779026,0.1946155753917554,0.7784623015670216
3.144,0.01520330617935613,0.1965721080341547,0.7862884321366188
3.146,0.01559843131259723,0.1984975996619587,0.7939903986478347
3.148,0.01599737541318859,0.2003917462177194,0.8015669848708776
3.15,0.01640007515744557,0.2022542485937365,0.8090169943749459
3.152,0.01680646658807154,0.204084812679296,0.8163392507171841
3.154,0.0172164851211987,0.2058831494071068,0.8235325976284271
3.156,0.01763006555343048,0.207648974798953,0.8305958991958119
3.158,0.01804714206888245,0.2093820100105351,0.8375280400421405
3.16,0.01846764824622471,0.2110819813755039,0.8443279255020154
3.162,0.01889151706572272,0.212748620448673,0.8509944817946918
3.164,0.01931868091627972,0.2143816640484129,0.8575266561936518
3.166,0.01974907160247766,0.2159808542982086,0.8639234171928345
3.168,0.0201826203516195,0.2175459386673816,0.8701837546695262
3.17,0.02061925782077014,0.2190766700109659,0.8763066800438637
3.172,0.02105891410379882,0.2205728066087383,0.8822912264349531
3.174,0.02150152020551532,0.222034112203386,0.8881364488135439
3.176,0.02194703912283393,0.2234603560378161,0.8938414241512644
3.178,0.02239537366229464,0.2248513128915924,0.8994052515663697
3.18,0.02284645302606712,0.2262067631165049,0.9048270524660195
3.182,0.02330020597873386,0.2275264926712488,0.9101059706849953
3.184,0.02375656085705621,0.2288102931552296,0.9152411726209183
3.186,0.02421544557973865,0.2300579618414673,0.9202318473658694
3.188,0.02467678765719484,0.2312693017086145,0.9250772068344582
3.19,0.02514051420131196,0.2324441214720628,0.9297764858882512
3.192,0.02560655193521664,0.2335822356141529,0.9343289424566116
3.194,0.02607482720303934,0.2346834644134684,0.9387338576538734
3.196,0.02654526597968035,0.2357476339732162,0.9429905358928647
3.198,0.0270177938805741,0.2367745762486861,0.9470983049947442
3.2,0.02749233617145518,0.2377641290737883,0.9510565162951533
3.202,0.02796881777812262,0.2387161361866606,0.9548645447466425
3.204,0.02844716329620597,0.2396304472543441,0.9585217890173763
3.206,0.02892730225535257,0.2405069178965215,0.962027671586086
3.208,0.02940916148966418,0.2413454097083184,0.9653816388332738
3.21,0.02989265992554493,0.2421457902821577,0.9685831611286309
3.212,0.03037772136937765,0.2429079332286686,0.9716317329146743
3.214,0.03086426937608895,0.2436317181966441,0.9745268727865766
3.216,0.03135222725980421,0.2443170308920484,0.9772681235681935
3.218,0.03184151810450097,0.2449637630960617,0.9798550523842467
3.22,0.03233206477466397,0.2455718126821723,0.9822872507286891
3.222,0.03282378992593845,0.2461410836323012,0.984564334529205
3.224,0.03331661601578523,0.246671486051967,0.9866859442078681
3.226,0.03381046531413405,0.2471629361844785,0.988651744737914
3.228,0.03430525991403859,0.2476153564241628,0.9904614256966511
3.23,0.03480092174232984,0.2480286753286194,0.9921147013144775
3.232,0.03529737257027111,0.2484028276300021,0.9936113105200085
3.234,0.0357945340242114,0.248737754245325,0.9949510169813002
3.236,0.03629232759624045,0.2490334022857931,0.9961336091431724
3.238,0.03679067316749068,0.2492897250651535,0.9971589002606138
3.24,0.03728949289001444,0.2495066821070679,0.9980267284282717
3.242,0.03778870800589504,0.2496842391515044,0.9987369566060176
3.244,0.03828823951391876,0.2498223681601473,0.9992894726405892
3.246,0.03878800832762438,0.249921047320825,0.9996841892832999
3.248,0.03928793528583314,0.249980261050954,0.9999210442038161
3.25,0.03978794116317703,0.25,1
3.252,0.04028794668062861,0.249980261050954,0.9999210442038161
3.254,0.04078787251602988,0.249921047320825,0.9996841892833001
3.256,0.04128763931462098,0.2498223681601473,0.9992894726405893
3.258,0.04178716769957012,0.2496842391515044,0.9987369566060176
3.26,0.04228637828250183,0.2495066821070679,0.9980267284282718
3.262,0.04278519167402689,0.2492897250651535,0.9971589002606139
3.264,0.04328352849427065,0.2490334022857931,0.9961336091431725
3.266,0.04378130938340292,0.2487377542453251,0.9949510169813003
3.268,0.0442784626653382,0.2484028276300022,0.9936113105200087
3.27,0.04477492161166511,0.2480286753286194,0.9921147013144778
3.272,0.04527059394778878,0.2476153564241628,0.9904614256966513
3.274,0.04576540142597606,0.2471629361844785,0.9886517447379142
3.276,0.04625926593538986,0.2466714860519671,0.9866859442078684
3.278,0.04675210951453727,0.2461410836323013,0.9845643345292052
3.28,0.04724385436371611,0.2455718126821723,0.9822872507286894
3.282,0.04773442285746315,0.2449637630960618,0.9798550523842471
3.284,0.04822373755700052,0.2443170308920485,0.9772681235681938
3.286,0.048711721222684,0.2436317181966442,0.9745268727865769
3.288,0.0491982968264494,0.2429079332286687,0.9716317329146748
3.29,0.04968338756426085,0.2421457902821578,0.9685831611286312
3.292,0.05016691686855723,0.2413454097083186,0.9653816388332742
3.294,0.05064880842070042,0.2405069178965216,0.9620276715860865
3.296,0.05112898616342174,0.2396304472543442,0.9585217890173767
3.298,0.05160737431327014,0.2387161361866607,0.954864544746643
3.3,0.05208389184119699,0.2377641290737885,0.9510565162951539
3.302,0.05255846550387998,0.2367745762486862,0.9470983049947448
3.304,0.05303102175549375,0.2357476339732163,0.9429905358928653
